מספר עמותה,שם עמותה,תאריך קבלת התרומה,ישות מדינית זרה תורמת,סוג ישות מדינית זרה תורמת (קוד),סכום התרומה בש~ח,מטבע,שער המרה,מטרת תרומה,התנאים לתרומה,שנת תרומה,רבעון תרומה,עיקר מימון תרומות מישות מדינית זרה,Column1
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),12/11/2019,קרן רוזה לוקסמבורג,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,42509,שקל חדש,0,המרכז החינוכי-קהילתי (CEC),הפעלת מרכז קורסים ,2019,שני,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),06/01/2021,קרן רוזה לוקסמבורג,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,40947,שקל חדש,0,מרכז חינוכי-קהילתי בדרום תל אביב,הפעלת מרכז קורסים (מחשבים~ שפות~ תפירה~ צילום וכו) בדרום תל אביב,2020,רביעי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),27/07/2020,קרן רוזה לוקסמבורג,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,33344,שקל חדש,0,קורסי שפה ומחשבים למבקשי מקלט,קיום קורסי שפה ומחשבים למבקשי מקלט,2020,שלישי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,קרן רוזה לוקסמבורג,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,20254,שקל חדש,0,הפעלת מרכז קורסים בדרום תל אביב ,קיום קורסי שפה~ מחשבים~ תפירה לקהילות החיום בדרום תל אביב,2019,רביעי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,נציבות הפליטים של האו~ם,איחוד~ ארגון או חבר של מדינות זרות,5000,שקל חדש,0,תמיכה בפרויקט החינוכי-קהילתי למבוגרים,התקנה של ציוד בכיתות הלימוד,2019,ראשון,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,נציבות הפליטים של האו~ם,איחוד~ ארגון או חבר של מדינות זרות,18000,שקל חדש,0,הפעלת קייטנה בחודשי החופש הגדול בדרום תל אביב,הפעלת קייטנה בחודשי החופש הגדול בדרום תל אביב,2019,שני,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,קרן רוזה לוקסמבורג,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,42509,שקל חדש,0,הפעלת מרכז קורסים בשכונות נווה שאנן,הפעלת 30 קורסים לחברי הקהילה בתחומים של שפות~ מחשבים ותפירה,2019,שני,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,נציבות הפליטים של האו~ם,איחוד~ ארגון או חבר של מדינות זרות,14000,שקל חדש,0,הפעלת קורסי אנגלית ועברית לנשים בדרום תל אביב,הפעלת קורסי עברית ואנגלית לנשים בדרום תל אביב,2019,שלישי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,קרן רוזה לוקסמבורג,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,20254,שקל חדש,0,הפעלת מרכז קורסים בדרום תל אביב,הפעלת מרכז קורסים בתחום של מחשבים~ שפות ותפירה בדרום תל אביב,2019,שלישי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,נציבות הפליטים של האו~ם,איחוד~ ארגון או חבר של מדינות זרות,5000,שקל חדש,0,תמיכה בפרויקט החינוכי-קהילתי למבוגרים,התקנה של ציוד בכיתות הלימוד,2019,ראשון,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,נציבות הפליטים של האו~ם,איחוד~ ארגון או חבר של מדינות זרות,18000,שקל חדש,0,הפעלת קייטנה בחודשי החופש הגדול בדרום תל אביב,הפעלת קייטנה בחודשי החופש הגדול בדרום תל אביב,2019,שני,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,קרן רוזה לוקסמבורג,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,42509,שקל חדש,0,הפעלת מרכז קורסים בשכונות נווה שאנן,הפעלת 30 קורסים לחברי הקהילה בתחומים של שפות~ מחשבים ותפירה,2019,שני,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,נציבות הפליטים של האו~ם,איחוד~ ארגון או חבר של מדינות זרות,14000,שקל חדש,0,הפעלת קורסי אנגלית ועברית לנשים בדרום תל אביב,הפעלת קורסי עברית ואנגלית לנשים בדרום תל אביב,2019,שלישי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,קרן רוזה לוקסמבורג,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,20254,שקל חדש,0,הפעלת מרכז קורסים בדרום תל אביב,הפעלת מרכז קורסים בתחום של מחשבים~ שפות ותפירה בדרום תל אביב,2019,שלישי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),18/10/2020,קרן רוזה לוקסמבורג,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,20254,שקל חדש,0,הפעלת מרכז קורסים בדרום תל אביב ,קיום קורסי שפה~ מחשבים~ תפירה לקהילות החיום בדרום תל אביב,2019,רביעי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),25/05/2021,נציבות הפליטים של האו~ם,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,24000,שקל חדש,0,מלגות לקורסי מחשבים~ עברית ואנגלית למבקשי מקלט,קיום קורסים בשפות ומחשבים,2021,ראשון,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),25/05/2021,קרן רוזה לוקסמבורג,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,31987,שקל חדש,0,עבור הפרויקט - המרכז החינוכי-קהילתי למבוגרים (cec),הפעלת מרכז קורסי ערב בדרום תל אביב,2021,ראשון,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),04/07/2021,קרן רוזה לוקסמבורג,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,13406,שקל חדש,0,המרכז החינוכי קהילתי - מרכז קורסים והכשרות,קיומם של קורסים והכשרות בדרום תל אביב - שפות~ מחשבים~ תפירה~ עריכת ווידיאו וכו',2021,שני,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),08/01/2023,קרן רוזה לוקסמבורג,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,17500,שקל חדש,0,קמפיין נגד הפרדה בחינוך בעיר תל אביב יפו,הפעלת קמפיין נגד ההפרדה בחינוך בעיר תל אביב יפו - עיצוב גרפי~ הדפסות (תיקים~ מדבקות~ פוסטרים~ פליירים),2022,רביעי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),15/10/2023,קרן רוזה לוקסמבורג,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,11900,שקל חדש,0,עבור פרויקט המרכז החינוכי קהילתי - מרכז לפיתוח מנהיגות~ העצמה של פעילם ומערך קורסים והכשרות,עבודה עם קבוצת מנהיגות בדרום תל אביב והפעלת מערך קורסים בתחומים שונים (שפות~ מחשבים~ תפירה וכו'),2023,שני,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),15/10/2023,קרן רוזה לוקסמבורג,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,11900,שקל חדש,0,עבור פרויקט המרכז החינוכי קהילתי - מרכז לפיתוח מנהיגות~ העצמה של פעילם ומערך קורסים והכשרות,עבודה עם קבוצת מנהיגות בדרום תל אביב והפעלת מערך קורסים בתחומים שונים (שפות~ מחשבים~ תפירה וכו'),2023,שני,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),26/06/2023,קרן רוזה לוקסמבורג,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,42500,שקל חדש,0,עבור פרויקט המרכז החינוכי קהילתי - מרכז לפיתוח מנהיגות~ העצמה של פעילם ומערך קורסים והכשרות,עבודה עם קבוצת מנהיגות בדרום תל אביב והפעלת מערך קורסים בתחומים שונים (שפות~ מחשבים~ תפירה וכו),2023,ראשון,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),19/10/2022,קרן רוזה לוקסמבורג,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,22750,שקל חדש,0,עבור מרכז חינוכי-קהילתי המציע קורסים לחברי הקהילות בדרום תל אביב,הפעלה מערך של 50 קורסים (אנגלית~ עברית~ מחשבים~ תפירה~ צילום~ עריכת ווידיאו~ תכנות~ עיצוב גזרות~ פוטושופ וכו)~ קידום ועידוד מנהיגות מתוך הקהילות לתפעול שוטף של המרכז,2022,שלישי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),19/10/2022,נציבות הפליטים של האו~ם,איחוד~ ארגון או חבר של גופים זרים,25000,שקל חדש,0,הפעלה של המרכז החינוכי קהיליתי המציע קורסי ערב לחברי הקהילות בדרום תל אביב,מלגות לתלמידים שידם אינה משגת ועידוד נשים ללימודים,2022,שלישי,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),04/04/2022,נציבות הפליטים של האו~ם,איחוד~ ארגון או חבר של גופים זרים,25000,שקל חדש,0,המרכז החינוכי קהילתי של העמותה שמציע מגוון קורסי ערב לקהילות בדרום תל אביב.,מתן מלגות לימודים לתלמידים במרכז~ בעיקר לנשים,2022,ראשון,לא,
580496198,ארטים~ צוות אמנות בין תחומית (ע~ר),04/04/2022,קרן רוזה לוקסמבורג,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,33250,שקל חדש,0,המרכז החינוכי-קהילית של העמותה שמציע מגוון קורסי ערב להקהילות בדרום העיר.,קיום קורסי ערב לקהילות בדרום תל אביב~ הובלה של המרכז עם קבוצת המנהיגות וקבוצת הפעילים~ חיזוק קבוצת הנשים במרכז,2022,ראשון,לא,
